profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,classification
True,True,40,631653,15406.170732,3466,True,False,False,False,0,28208.24,66273,8996,16222.204901,263159931.856667,0.676672,147.64,1361,14,280.843652,78873.156667,3.628704,7392.458333,47193,1476,9727.5209,94624662.867754,3.239454,True
True,True,2383,7270,3.049497,939,False,False,True,False,13,207,431,25,104.068487,10830.25,0.532354,7.52,24,0,7.124605,50.76,0.883928,408705.25,1021144,59944,270599.157116,73223903831.67392,0.944818,True
True,True,2048,15360,7.49634,402,False,False,True,False,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,956,9898,10.342738,752,False,False,True,False,5,267,599,54,156.176183,24391,0.321142,6.16,39,0,9.366074,87.723333,2.331058,151332.25,595577,11,166931.153145,27866009890.369564,1.113839,True
True,True,148,112,0.751678,2,False,False,False,False,0,11.5,13,10,2.12132,4.5,0,0,0,0,0,0,0,243070,243070,243070,NaN,NaN,0,True
True,True,1591,1560,0.979899,124,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,141,694166,4888.492958,6008,False,False,True,False,18,23405,61785,7235,11392.892697,129798004,1.589529,234.72,1189,9,346.848613,120303.96,1.819993,30419.958333,86131,6191,24089.778241,580317415.693841,0.881043,True
True,True,1977,3486,1.762386,1073,False,False,False,False,6,154.52,359,55,78.510679,6163.926667,0.964489,9.68,34,0,7.946278,63.143333,1.208905,410629.708333,930311,89033,245970.225923,60501352040.73732,0.546515,True
True,True,1187,833,0.701178,521,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,50,732724,14367.137255,9002,False,True,False,False,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1008,20330,20.148662,770,False,False,True,False,16,1745.6,3189,807,524.814888,275430.666667,0.66533,71.32,129,37,23.746438,563.893333,0.63954,133170.25,259270,86099,56759.329842,3221621524.108696,0.784148,True
True,True,765,2912,3.801567,292,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1290,606,0.469404,115,False,False,False,False,0,29.8,72,4,14.145082,200.083333,0.963969,1.48,8,0,1.661325,2.76,2.484165,902304.083333,5006586,34659,1253650.878448,1571640525033.123,2.033484,True
True,False,443,100,0.225225,5,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,63,175,2.734375,35,False,False,False,False,0,16.08,42,2,11.672332,136.243333,0.941589,0.44,6,0,1.260952,1.59,3.701271,2761345.75,15376687,167861,3124287.995549,9761175479134.283,2.862293,True
True,True,3851,1347,0.349688,44,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,615,775,1.258117,344,False,False,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,347,478963,1376.33046,242,False,True,False,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,912,4271,4.677985,173,False,False,True,False,9,316.48,490,150,79.602722,6336.593333,0.327875,2.88,11,0,2.948446,8.693333,1.622859,946523.958333,3304413,73676,869912.632802,756747988708.3894,1.142277,True
True,False,154,1936748,12495.148387,107,False,True,False,False,0,168785.28,441860,28283,112309.882829,12613509781.126665,0.855143,906.96,3126,122,788.970451,622474.373333,1.391479,1309464.541667,5044341,18373,1248668.648692,1559173394226.8677,1.365269,True
True,False,6455,1167,0.180762,1119,False,False,False,False,6,55.84,86,39,10.722562,114.973333,0.733317,0.88,7,0,1.855622,3.443333,2.414594,166175.916667,807099,24143,157461.248256,24794044702.340584,2.941166,True
True,True,1199,1213,1.010833,302,False,False,True,False,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,653,240,0.366972,250,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,405,384,0.945813,27,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,660,513,0.776097,69,False,False,False,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,964,1070,1.108808,231,False,False,False,False,1,58.96,135,14,36.660015,1343.956667,0.654042,1.28,7,0,1.744515,3.043333,1.819036,498137.75,2132660,5090,589800.301241,347864395343.587,1.463279,True
True,True,455,6013,13.186404,281,False,False,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,89,104,1.155556,8,False,False,False,False,0,15.75,24,10,5.147815,26.5,0.341731,2.125,7,0,2.474874,6.125,0.936017,1456274.714286,3832873,86604,1563173.98116,2443512895374.9043,0.722991,True
True,True,1432,1726,1.204466,2640,False,False,True,False,0,61.56,96,39,12.964953,168.09,0.363077,1.52,6,0,1.805547,3.26,1.224103,199390.208333,676830,771,196075.718335,38445687320.51993,1.076847,True
True,False,426,151,0.35363,37,False,False,False,False,2,22.84,68,7,12.739963,162.306667,1.66843,1.08,14,0,2.827248,7.993333,4.049417,2232875.041667,7637239,92,2328249.074772,5420743754175.607,0.828757,True
True,True,879,31173,35.423864,6488,False,False,True,False,4,1011.76,2296,61,692.845418,480034.773333,0.432417,10.88,36,0,10.576389,111.86,1.092285,556338.791667,2760222,79853,602051.835455,362466412574.9547,2.38631,True
True,True,986,2402,2.433637,809,False,False,False,False,9,56.32,108,19,21.070754,443.976667,0.291524,7.92,40,1,9.173876,84.16,1.968495,375105.125,1041880,54392,270541.464358,73192683937.07065,0.826897,True
True,True,1525,2697,1.767366,1713,False,False,False,False,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1864,916,0.491153,766,False,False,False,False,4,28.08,43,10,8.962515,80.326667,-0.340872,1.16,7,0,1.863688,3.473333,2.009515,522871.208333,2073772,22077,458291.448462,210031051732.9547,1.687882,False
False,False,279,94,0.335714,0,False,False,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,110,344,3.099099,7,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,79,6938,86.725,1028,False,False,True,False,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,953,1354,1.419287,111,False,False,True,False,1,523.88,801,273,152.521124,23262.693333,0.442441,9.96,25,0,6.858571,47.04,0.59664,612560.416667,2851264,90440,634430.66489,402502268553.1232,2.260461,True
True,True,7339,3421,0.466076,197,False,False,True,False,8,21.64,45,3,10.566772,111.656667,0.522497,0.64,4,0,1.18603,1.406667,1.647334,46142.458333,363910,34,97891.133582,9582674033.99819,2.33884,False
True,False,568,313,0.550088,46,False,False,False,False,0,19.12,62,3,13.956241,194.776667,1.488027,1.16,7,0,1.818424,3.306667,1.879881,4003570.166667,52878957,168,10909467.585853,119016483006768.84,3.982607,True
True,True,765,862,1.125326,194,False,False,True,False,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,810,590,0.727497,37,False,False,False,False,0,90.08,184,45,27.239555,741.993333,1.708776,2.72,20,0,4.286801,18.376667,2.904271,1141303.75,3728121,37780,928935.735744,862921601141.7609,0.902654,True
True,True,514,788,1.530097,443,False,False,True,False,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,583,561,0.960616,279,False,False,False,False,0,115.64,151,71,19.821873,392.906667,-0.338528,4.44,13,0,3.392148,11.506667,0.743411,3578932.75,20205875,132176,5529396.67162,30574227552126.457,2.290715,True
True,True,103,12901,124.048077,61,False,False,True,False,3,524.16,1614,189,299.521518,89713.14,2.034249,20.44,79,2,17.995555,323.84,1.559544,1083170.916667,6466298,77617,1524342.690449,2323620637925.9927,2.548991,True
True,True,687,1117,1.623547,52,False,False,False,False,5,186.64,268,81,57.338818,3287.74,-0.397431,6.64,17,1,3.695493,13.656667,0.918589,3670898.291667,11817676,109762,3663349.907688,13420132546155.26,1.188548,True
True,True,1540,12322,7.996106,460,False,False,False,False,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,207,711,3.418269,28,False,False,False,False,0,74.28,465,6,96.798984,9370.043333,2.870682,4.04,13,0,4.036087,16.29,0.827961,5213753.583333,48473613,137,10552534.932458,111355993500736.52,3.132305,True
True,True,62,26747,424.555556,632,False,False,True,False,7,297.36,759,26,240.236495,57713.573333,0.670524,9.6,35,0,10.958254,120.083333,1.051138,183605.416667,957748,32346,192978.807108,37240819992.68841,2.91429,True
True,False,630,755,1.196513,7,False,False,False,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,3897,36646,9.401231,2150,False,False,False,False,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,88,61468,690.651685,189,False,False,False,False,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,47,29,0.604167,7,False,False,True,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,False,351,141,0.400568,24,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,False,393,235,0.596447,1,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,773,239235,309.089147,124,False,False,False,False,11,10575.2,36021,1377,7218.488438,52106575.333333,1.812342,108.2,355,8,101.763615,10355.833333,1.251048,1227580.333333,9504914,70060,2251933.426013,5071204155194.059,2.572827,True
True,False,646,176,0.272025,136,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,485,638,1.312757,158,False,False,False,False,3,39.12,79,11,17.234462,297.026667,0.393256,0.48,7,0,1.50333,2.26,3.643987,310698.458333,1469932,75637,318061.146516,101162892923.38951,2.335914,True
True,True,812,752,0.924969,238,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,158,178,1.119497,230,False,False,False,False,2,15.68,26,7,4.930517,24.31,0.374989,0.6,3,0,0.866025,0.75,1.257079,846705.458333,5452784,737,1268155.650657,1608218754292.52,2.393848,True
True,True,349,482,1.377143,3,False,False,True,False,0,122.666667,149,105,23.245071,540.333333,0.589735,5.666667,8,4,2.081666,4.333333,0.528005,8771246.5,17300617,241876,12062351.439605,145500322252540.5,0,True
True,True,55,155284,2772.928571,1759,False,False,False,False,2,1941.8,8700,607,1913.194732,3660314.083333,2.121012,18.36,68,2,14.253304,203.156667,1.644932,284305.625,673938,87297,131712.482588,17348178069.375,1.239902,True
True,True,633,111110,175.252366,4674,False,False,True,False,22,1305.12,2315,230,576.885916,332797.36,-0.064991,21.24,56,5,13.669553,186.856667,1.181631,106698.708333,285749,6149,72212.044371,5214579352.302537,1.063146,True
True,True,1516,1186,0.781806,483,False,False,True,False,21,66.64,118,29,20.434611,417.573333,0.421073,2.2,9,0,2.397916,5.75,1.202862,828242.708333,2044938,174154,570275.859723,325214556183.08514,0.795351,True
True,False,0,46,46,1,False,False,False,False,0,14,14,14,NaN,NaN,0,1,1,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,165,150,0.903614,105,False,False,True,False,0,6.28,14,1,3.021037,9.126667,0.318431,0.88,2,0,0.439697,0.193333,-0.64353,480595.208333,2810347,167812,616016.289284,379476068663.8243,3.135461,True
True,True,769,462,0.6,66,False,False,False,False,0,16.16,48,7,8.48862,72.056667,2.515962,1.32,9,0,2.15484,4.643333,2.125938,303950.041667,1314885,21,362861.204989,131668254086.21556,1.370728,True
True,True,676,1633,2.412112,260,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,996,1296,1.2999,13,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,662,1564,2.358974,83,False,False,True,False,1,305.64,621,126,151.160753,22849.573333,0.7848,8.16,31,0,7.335303,53.806667,1.428279,1313649.916667,14260250,64,2861702.31439,8189340136186.341,4.097277,True
True,True,2125,107637,50.628881,3124,False,False,True,False,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,458,885,1.928105,8,False,False,True,False,2,85.666667,288,9,101.75215,10353.5,1.17935,2.111111,12,0,4.075673,16.611111,1.830444,963231.25,5711548,54409,1943748.799751,3778159396535.0713,2.160159,True
True,False,329,371,1.124242,79,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,2,692902,230967.333333,731,False,False,False,False,0,39886.04,129645,7403,23581.580166,556090923.123333,2.33841,829.64,7783,8,1918.388905,3680215.99,3.085081,999914.833333,7212827,32,1942605.653,3773716723065.7104,2.545249,True
True,False,426,266,0.622951,35,False,False,False,False,0,33.84,94,12,19.374984,375.39,1.282169,1.48,10,0,2.434475,5.926667,2.023116,2014509.583333,11213996,64,3114629.881351,9700919297802.95,1.851165,True
True,True,464,1550,3.333333,288,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,1005,781,0.776342,57,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,722,751,1.038728,261,False,False,True,False,2,95.52,166,54,29.886061,893.176667,0.804031,1.8,8,0,2.041241,4.166667,1.356,1920857.291667,16675196,507,4311408.508165,18588243324277.086,2.636214,True
True,True,1078,774,0.717331,73,False,False,False,False,4,147.44,401,71,70.977156,5037.756667,2.018499,4.76,15,0,3.722454,13.856667,1.182089,3786679.083333,10000720,261543,3199194.7577,10234847097693.992,0.548041,True
True,True,408,223,0.545232,430,False,False,False,False,5,29.92,51,15,10.594495,112.243333,0.395324,1.68,8,0,2.577466,6.643333,1.4203,1147191.208333,8986823,73902,2347335.969992,5509986156017.129,2.14825,True
True,True,927,22136,23.853448,1302,False,False,True,False,31,1173.92,1621,1027,137.314699,18855.326667,1.501925,105.44,178,63,29.21341,853.423333,0.950074,181493.208333,359223,81787,62889.32307,3955066956.172101,0.686188,True
True,True,2804,4763,1.698039,511,False,False,True,False,2,171.12,426,62,83.629301,6993.86,1.012365,1.2,6,0,1.554563,2.416667,1.494177,338010.208333,769164,2197,179193.989546,32110485889.302536,0.466422,True
True,True,584,537,0.917949,39,False,False,True,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,0,32,32,0,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,86,69,0.793103,10,False,False,True,False,0,24.8,34,15,6.52857,42.622222,-0.070611,0.4,3,0,0.966092,0.933333,2.244527,2821891.222222,13156515,91449,4232302.983346,17912388542839.445,1.806044,True
True,True,723,199,0.274862,688,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,168,373,2.207101,77,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,10,109775,9979.545455,372,False,False,True,False,8,8437.8,14414,5816,1850.89251,3425803.083333,1.279552,154.64,311,38,70.024924,4903.49,0.270468,356562.541667,3529576,72554,738617.109772,545555234848.1721,3.554192,True
True,False,545,492,0.901099,60,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,214,165,0.767442,13,False,False,True,False,4,31.538462,52,20,10.211231,104.269231,0.801585,1.461538,6,0,2.145359,4.602564,1.161692,5715417.416667,23138808,41218,7009481.027048,49132824268542.805,1.33426,True
True,True,258,311,1.200772,20,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,823,465,0.56432,66,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,379,3227380,8493.105263,7536,False,True,False,False,31,16672.76,43766,1682,12004.933476,144118427.773333,0.382315,807.8,15637,9,3097.091135,9591973.5,4.658207,49942.208333,101765,8290,26435.895049,698856547.041667,0.035958,True
True,True,312,4838,15.456869,259,False,False,False,False,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,247,246,0.991935,6,False,False,False,False,2,28.833333,48,18,11.720353,137.366667,0.677746,2.333333,5,1,1.505545,2.266667,0.927342,31953810,145106747,1464100,63279393.876432,4004281689368565.5,1.49704,True
True,True,343,453,1.31686,283,False,False,False,False,0,57.08,80,37,13.619594,185.493333,0.190912,0.56,3,0,0.820569,0.673333,1.420884,2091336.875,9905592,230,2720722.811969,7402332619566.114,1.546109,True
True,False,563,501,0.888298,62,False,False,True,False,0,19.56,87,3,19.317695,373.173333,2.665572,1.16,12,0,2.44404,5.973333,3.725867,4510387.125,87214242,47131,17718595.900999,313948640702887.1,4.505197,True
True,True,361,431,1.190608,340,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,190,160,0.837696,6,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,1243,1670,1.342444,503,False,False,False,False,21,136.12,263,22,61.427681,3773.36,0.394999,6.36,20,0,5.483916,30.073333,1.01089,814092.25,3107807,90977,827850.04911,685335703810.6305,1.52745,True
True,False,2413,1093,0.452775,232,False,False,False,False,2,17.12,75,2,15.194078,230.86,2.350568,0.76,3,0,0.879394,0.773333,0.85724,805647.416667,5797650,17,1442125.804229,2079726835222.3406,2.439265,False
True,True,1028,829,0.805637,40,False,False,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1861,119058,63.940924,762,False,True,False,False,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1965,358167,182.18057,3170,False,True,False,False,11,5194.2,9833,2012,1985.438176,3941964.75,0.44785,101.16,269,20,73.596694,5416.473333,0.832761,110265.958333,329005,17396,87689.192547,7689394489.606885,1.245883,True
True,True,847,1004,1.183962,55,False,False,False,False,6,193.2,602,34,139.839491,19555.083333,1.352467,7.84,31,0,7.191894,51.723333,1.806484,2866583.375,16823187,94630,4751218.008521,22574072564496.418,2.167555,True
True,False,359,109,0.302778,206,False,False,False,False,3,4.76,22,1,4.926797,24.273333,2.553828,0.2,2,0,0.5,0.25,2.44949,356635.291667,2256594,47,579333.924587,335627796177.25903,2.090237,True
True,False,233,514,2.196581,121,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,636,169528,266.135008,1497,False,True,False,False,36,10806.32,21494,4349,3892.314379,15150111.226667,0.571512,29.24,50,6,11.569644,133.856667,-0.00553,176719.25,865789,76954,214606.73869,46056052291.152176,2.306807,True
True,True,253,652,2.566929,6,False,False,True,False,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,926,517888,558.670982,2139,False,True,True,False,9,34567.76,51383,18550,8382.730265,70270166.69,0.029994,119.36,201,34,46.440715,2156.74,0.295735,165319.041667,579028,432,170056.693304,28919278937.606888,0.932982,True
True,True,105,40217,379.40566,391,False,False,True,False,5,3336.68,8445,944,1535.273964,2357066.143333,1.226423,277.96,848,31,232.61135,54108.04,0.97505,119069.833333,179649,77171,42494.232935,1805759832.753623,0.485743,True
True,True,206,34295291,165677.7343,476,False,True,False,False,0,907500.28,2217017,133653,580427.70241,336896317724.37665,0.529639,6799.32,42698,341,9509.271115,90426237.143333,2.876927,305825.5,952536,3631,289457.282547,83785518419.47826,1.12785,True
True,False,168,385,2.278107,1,False,False,False,False,1,44,44,44,NaN,NaN,0,2,2,2,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,False
True,False,604,221,0.365289,95,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,185,104,0.55914,163,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
